country_m49,country,production_tonnes,observed_ch4_t,baseline_intensity_observed,baseline_intensity,optimized_mean,baseline_cvar,optimized_cvar,reduction_mean_pct,reduction_cvar_pct,abs_reduction_mt_ch4,abs_reduction_mt_ch4_posterior,tv_distance,active_species,no_harm_applied,no_harm_action,lp_certified,delta,lambda,alpha
705,Slovenia,607760.0,14157.499999999965,0.023294557061998077,0.021873130973287646,0.021407652919613895,0.022265295148124458,0.02178561016479149,2.1280814998191677,2.15440657822753,0.00030128313833689794,0.0002828989419007591,0.004064104251678279,3,False,not_needed,True,0.05,0.5,0.8
706,Somalia,2163475.14,532975.4999999998,0.24635157120409515,1.2177227120284815,1.1267837023849911,1.6023947893328028,1.470605571032538,7.4679570927936645,8.224516154045814,0.03980238165510248,0.1967442866199116,0.05000000000000002,4,False,not_needed,True,0.05,0.5,0.8
716,Zimbabwe,443101.56,48330.99999999997,0.1090743169579452,0.10796414169312187,0.10796414169312187,0.10956096681832253,0.10956096681832253,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
724,Spain,8564630.0,236518.09999999945,0.02761568217190928,0.028250445260664322,0.019485989448314003,0.03076027129818998,0.02025750871276939,31.024133359603624,34.1439205252998,0.0733776907636005,0.07506432118412992,0.049999999999999996,3,False,not_needed,True,0.05,0.5,0.8
728,South Sudan,3518904.5100000002,565656.4999999999,0.16074789707777537,0.254996272247245,0.18871009418595322,0.2746575905917927,0.20205446725130652,25.994959642790604,26.43404945920169,0.1470421788918218,0.2332547309305428,0.05000000000000006,3,False,not_needed,True,0.05,0.5,0.8
729,Sudan,4511513.449999999,978282.2999999998,0.21684126864345243,0.36941836595002653,0.28925112360303945,0.40670898602129163,0.31533540750961725,21.700935778009423,22.46657478743066,0.21229641365063343,0.3616755920978417,0.050000000000000065,4,False,not_needed,True,0.05,0.5,0.8
740,Suriname,2786.89,73.99999999999976,0.026552895880354,0.026144874776547353,0.026144874776547353,0.02700168772214378,0.02700168772214378,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
748,Eswatini,40575.2,5581.999999999999,0.1375717186853053,0.15113521300058738,0.15113521300058738,0.15528267582986063,0.15528267582986063,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
752,Sweden,2818530.0,39881.9999999998,0.0141499292184223,0.014709611991966475,0.014709611991966475,0.014987798260953181,0.014987798260953181,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
756,Switzerland,3767219.75,75703.89999999973,0.020095429792753555,0.02015095410871571,0.019468785896505657,0.02048044665150028,0.019767531028186507,3.385289890144705,3.480957400221296,0.002562796473145248,0.002569877561859899,0.0074694341894974686,3,False,not_needed,True,0.05,0.5,0.8
762,Tajikistan,1175516.2,101492.59999999995,0.08633875058463673,0.10549850875607443,0.09364557675626674,0.109174267066889,0.09549170762240848,11.235165444104178,12.532769682893752,0.01140286152352287,0.013933313583272338,0.04850311718375284,2,False,not_needed,True,0.05,0.5,0.8
764,Thailand,1278333.33,26614.49999999991,0.020819687146857,0.020671206960131763,0.020671206960131763,0.021252434231057847,0.021252434231057847,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
768,Togo,12837.93,3119.7,0.2430064659956862,0.2578725483603051,0.2578725483603051,0.26266526533541407,0.26266526533541407,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
776,Tonga,325.13,24.899999999999974,0.0765847507150985,0.07606112941452008,0.07606112941452008,0.07710662771380837,0.07710662771380837,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
780,Trinidad and Tobago,1441.0,531.3,0.3687022900763358,0.3648403087337889,0.3648403087337889,0.37630944396293975,0.37630944396293975,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
788,Tunisia,1422529.35,69040.59999999995,0.04853369106233125,0.017223406643786042,0.014137610336538507,0.017892299883102522,0.014391703248224965,17.91629479038542,19.564822061715603,0.012369517421050828,0.004389635815181236,0.02489807328052672,4,False,not_needed,True,0.05,0.5,0.8
792,Türkiye,21481567.040000003,611605.8999999986,0.028471195740103608,0.02642057015132985,0.017707745953987008,0.028356392825721964,0.01810060315915805,32.97742685883821,36.16746928848061,0.2016918883368387,0.18716511710295444,0.05000000000000003,4,False,not_needed,True,0.05,0.5,0.8
795,Turkmenistan,2609241.85,120642.1999999998,0.0462364958618149,0.039062965758444264,0.03645974923643975,0.04072290417699546,0.03770693858692806,6.664154836839997,7.4060670549403795,0.00803978300657017,0.006792421493825625,0.007716800955035959,3,False,not_needed,True,0.05,0.5,0.8
800,Uganda,3850000.0,183739.09999999977,0.0477244415584415,0.062185960773895384,0.062185960773895384,0.06478983102753791,0.06478983102753791,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
804,Ukraine,7430400.0,152397.2999999998,0.020509972545219607,0.022610990913369152,0.021109453733683056,0.02313489728008251,0.02150525337790347,6.6407402729010245,7.04409396095329,0.01012030887591378,0.011157021859939572,0.021977282515073176,3,False,not_needed,True,0.05,0.5,0.8
807,North Macedonia,291731.0,16158.09999999998,0.05538698321398815,0.09972277962060791,0.07560756768089624,0.11290180234236503,0.08332684472532736,24.18225006508765,26.1952927264652,0.003907392147766923,0.007035154894384024,0.04999999999999998,3,False,not_needed,True,0.05,0.5,0.8
818,Egypt,5633666.66,172419.09999999983,0.030605129910188822,0.028675987034980723,0.025404832951473465,0.03206157216498886,0.02806894914047832,11.407293773417127,12.452985786113357,0.019668353258481833,0.0184285916999777,0.050000000000000044,4,False,not_needed,True,0.05,0.5,0.8
826,United Kingdom of Great Britain and Northern Ireland,15759500.0,256886.99999999985,0.0163004536945969,0.016227907807583188,0.016227907807583188,0.01646472306399668,0.01646472306399668,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
834,United Republic of Tanzania,4317642.17,569108.3999999999,0.13180999665843077,0.12915709401145853,0.1146151974323594,0.1343849348390117,0.11758379674403534,11.259076932939516,12.502248198507903,0.06407635258782114,0.06278670590169713,0.050000000000000086,2,False,not_needed,True,0.05,0.5,0.8
840,United States of America,102678763.09,1666923.4999999916,0.01623435508800291,0.016057467818924424,0.016046988269428537,0.01628214989051491,0.01627136112255051,0.06526277750678044,0.06626132320944889,0.001087880575013232,0.0010760271799781134,0.00025027658326454854,2,False,not_needed,True,0.05,0.5,0.8
854,Burkina Faso,440911.63,195904.89999999997,0.44431783303153005,1.340308776814241,1.1382597422870284,1.5114917158575185,1.2687933512796448,15.07481246280128,16.056876927055008,0.02953229628043838,0.08908576915331957,0.049999999999999954,4,False,not_needed,True,0.05,0.5,0.8
858,Uruguay,2177420.0,50588.99999999982,0.0232334597826785,0.022661773697359392,0.022661773697359392,0.023476882034034266,0.023476882034034266,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
860,Uzbekistan,11943952.0,448418.29999999923,0.0375435450510852,0.03729888518065653,0.03729888518065653,0.037850053903769144,0.037850053903769144,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
862,Venezuela (Bolivarian Republic of),3737189.0,219065.29999999996,0.058617666914892445,0.07432427125165632,0.06637439246574775,0.07804371064059035,0.06837076616443573,10.69620818614001,12.39426520953214,0.023431680551592168,0.029710199550030854,0.05000000000000007,2,False,not_needed,True,0.05,0.5,0.8
882,Samoa,1570.99,196.39999999999998,0.1250167092088428,0.1231212468599919,0.1231212468599919,0.1254927689463173,0.1254927689463173,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
887,Yemen,434165.0,147773.4,0.34036230465376005,0.2673531371166462,0.22011572879668187,0.3008212397043461,0.24478916418953484,17.66854461833176,18.626369457781923,0.026109409113025863,0.020508829383237316,0.05,4,False,not_needed,True,0.05,0.5,0.8
894,Zambia,542688.95,18058.199999999953,0.033275414949945,0.035354996139823895,0.035354996139823895,0.03602576236826905,0.03602576236826905,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.8
4,Afghanistan,2219532.66,345134.19999999995,0.15549859041046937,0.2634711650869602,0.19241296481471679,0.2994772992864586,0.20938754387746816,26.97001026612922,30.082331990985743,0.09308272917192294,0.15771599626506522,0.050000000000000086,4,False,not_needed,True,0.05,0.5,0.9
8,Albania,927585.0,47409.19999999992,0.051110356463288986,0.08948864748640392,0.06410314984730708,0.10036589475475426,0.0682995501563507,28.36728272483242,31.94944326133714,0.013448701801581229,0.023547206827561642,0.04999999999999995,3,False,not_needed,True,0.05,0.5,0.9
12,Algeria,3313144.3699999996,256990.99999999974,0.07756709980012116,0.05818143990693422,0.04756223657008671,0.06843759726661121,0.0551000684293665,18.25187440158539,19.488598913380784,0.04690567454337826,0.035182953749361534,0.05,4,False,not_needed,True,0.05,0.5,0.9
24,Angola,220646.99,20980.899999999987,0.0950880861778354,0.09491334366711321,0.09491334366711321,0.09674600643630715,0.09674600643630715,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
28,Antigua and Barbuda,2877.18,174.4,0.0606149076526321,0.06261308007038653,0.06261308007038653,0.06452534141433237,0.06452534141433237,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
31,Azerbaijan,2283990.0,97877.09999999986,0.04285355890349771,0.032085412945493275,0.027787408288044563,0.03339358468789134,0.02827526948809577,13.395509868456934,15.327240988450963,0.013111136589459442,0.009816599657566281,0.015019330207225116,3,False,not_needed,True,0.05,0.5,0.9
32,Argentina,11665405.0,112846.49999999936,0.009673603273954,0.009580346941323543,0.009580346941323543,0.009787598593144684,0.009787598593144684,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
36,Australia,8467000.0,163318.99999999997,0.0192888862643203,0.018426230304652035,0.018426230304652035,0.019058639708531642,0.019058639708531642,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
40,Austria,3716970.0,78644.89999999969,0.021158335956437534,0.020066049392138713,0.01902971549823808,0.020712735587241505,0.019583909140234806,5.164613490419489,5.449914822946056,0.004061705114926901,0.0038520219936118414,0.010271807413027224,3,False,not_needed,True,0.05,0.5,0.9
44,Bahamas,2062.4900000000002,129.09999999999994,0.06259424288117757,0.20181475253593012,0.19221989227610742,0.242732075733296,0.230083879726491,4.754290823270946,5.21076415986419,6.137789452842789e-06,1.9789303337281725e-05,0.050000000000000044,2,False,not_needed,True,0.05,0.5,0.9
48,Bahrain,11010.539999999999,663.899999999999,0.06029677018565825,0.0257543091186103,0.020722072878428748,0.027359192886868007,0.021579421315824993,19.539395201811928,21.125519290509544,0.00012972204474482918,5.540763841196861e-05,0.04379530885860276,3,False,not_needed,True,0.05,0.5,0.9
50,Bangladesh,14068000.0,798873.7999999995,0.05678659368780207,0.06270202634867726,0.053660378748140135,0.0692892624333233,0.05906803723083993,14.420024562296884,14.75152836605701,0.11519779818175441,0.1271978984443563,0.05000000000000017,4,False,not_needed,True,0.05,0.5,0.9
51,Armenia,591600.0,14234.299999999956,0.02406068289384711,0.03179890638925043,0.02061733832074104,0.03539899798264137,0.021127530660897707,35.1633730155239,40.31602060810301,0.005005260005148704,0.006615015669330156,0.04999999999999996,3,False,not_needed,True,0.05,0.5,0.9
52,Barbados,4119.33,214.79999999999993,0.0521444021236463,0.052365766867987246,0.052365766867987246,0.05364239881334233,0.05364239881334233,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
56,Belgium,4627000.0,73905.9,0.0159727469202507,0.016358953803650458,0.016358953803650458,0.016697830876391356,0.016697830876391356,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
64,Bhutan,43829.0,3518.299999999998,0.0802733350065025,0.08104675498957456,0.08104675498957456,0.08457780458059949,0.08457780458059949,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
68,Bolivia (Plurinational State of),637311.83,67012.29999999996,0.1051483698333356,0.04811247565651874,0.031969786246366844,0.05285410350611674,0.03320354485310834,33.55198249492848,37.17887041776097,0.022483955165448943,0.010287926929105523,0.049999999999999975,3,False,not_needed,True,0.05,0.5,0.9
70,Bosnia and Herzegovina,583375.0,27900.499999999956,0.04782601242768363,0.0388582842595727,0.0365761219642761,0.04051113006463183,0.037950140456879645,5.873039272788761,6.321693825045993,0.0016386073223044256,0.0013313564290186523,0.0054184701092779425,2,False,not_needed,True,0.05,0.5,0.9
72,Botswana,34152.0,6217.499999999998,0.1820537596626844,0.011681695715513413,0.010696229625396004,0.013038203340292667,0.011747231559709767,8.435984929899343,9.901454570763901,0.0005245073630164914,3.365563790968976e-05,0.050000000000000086,2,False,not_needed,True,0.05,0.5,0.9
76,Brazil,36338658.36,1209778.0999999996,0.03329176570073007,0.03181557155636893,0.03174035617433562,0.03240355450701037,0.03232568165694524,0.23641059504478923,0.24032193766977406,0.0028600436049315446,0.0027332260711253795,0.0009081237857786792,2,False,not_needed,True,0.05,0.5,0.9
84,Belize,6525.0,441.9999999999996,0.0677394636015325,0.0771888147392298,0.0771888147392298,0.08147566550850183,0.08147566550850183,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
90,Solomon Islands,3063.26,276.69999999999976,0.0903286041668026,0.08983362768814121,0.08983362768814121,0.09165454822661954,0.09165454822661954,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
96,Brunei Darussalam,169.43,65.39999999999999,0.3860001180428494,0.6250294886890521,0.5956419650144849,0.7918717147294675,0.7514264761654994,4.701781948913341,5.107549343113693,3.074965394589325e-06,4.979128136181922e-06,0.04999999999999995,2,False,not_needed,True,0.05,0.5,0.9
100,Bulgaria,815780.0,33289.299999999974,0.040806712594081695,0.056415739297919286,0.03900263489755335,0.06316862600070194,0.04087394697296969,30.86568503234728,35.29391161283848,0.010274970487473176,0.014205262307730521,0.05000000000000003,4,False,not_needed,True,0.05,0.5,0.9
104,Myanmar,2242389.94,251848.8,0.11231266940129053,0.0971941304023437,0.08611241022934342,0.10929489432883416,0.09435914512742977,11.401635188386916,13.665550704013118,0.028714881402330184,0.024849537833830895,0.049999999999999975,4,False,not_needed,True,0.05,0.5,0.9
108,Burundi,97732.6,27706.09999999999,0.28348882563238853,0.2583222386706543,0.23453524226694242,0.30618942127383864,0.2796415400346221,9.208265043738217,8.670410992244438,0.0025512511212831537,0.0023247650047254114,0.05000000000000008,3,False,not_needed,True,0.05,0.5,0.9
112,Belarus,8347289.69,159042.9999999994,0.019053250325136297,0.02031790084233091,0.020214985774932293,0.020856288979672687,0.020753984172473407,0.5065241148544231,0.4905225819367476,0.0008055911479879169,0.0008590618810421267,0.0019514945095909393,2,False,not_needed,True,0.05,0.5,0.9
116,Cambodia,24329.01,11352.999999999998,0.4666445531486895,0.4766763855124779,0.4766763855124779,0.4872844243995911,0.4872844243995911,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
120,Cameroon,283105.89999999997,67137.7,0.23714694748502235,0.1668263717103794,0.12540875106271904,0.1878242321112721,0.13937740377445768,24.826782614180352,25.793704993354226,0.01666813083116056,0.011725572769314466,0.04999999999999995,3,False,not_needed,True,0.05,0.5,0.9
124,Canada,9886559.0,169769.59999999934,0.0171717581415333,0.017409474949766936,0.017409474949766936,0.01774321428243431,0.01774321428243431,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
132,Cabo Verde,10439.05,1118.3999999999996,0.10713618576403021,0.20086010698762904,0.19020272586090226,0.23978329684150834,0.2256853276764457,5.30587247341413,5.879462560889348,5.934087774266362e-05,0.00011125293445095728,0.05000000000000007,2,False,not_needed,True,0.05,0.5,0.9
144,Sri Lanka,535325.75,43354.799999999996,0.08098769767753555,0.08439929044017112,0.0761722423029874,0.09591203033460724,0.0845700592532601,9.747769316870858,11.825389413380716,0.004226125891790726,0.004404150714323979,0.05000000000000002,3,False,not_needed,True,0.05,0.5,0.9
148,Chad,469294.2,1091283.5,2.3253718030182338,0.9367835840240835,0.7568728155243913,1.1215897138805098,0.8629370126776775,19.205158114199705,23.061258319491706,0.20958272164917255,0.08443108017444821,0.04999999999999999,4,False,not_needed,True,0.05,0.5,0.9
152,Chile,2232436.66,41881.09999999996,0.01876026350507966,0.01737177762258253,0.01720864157336147,0.017869957681926656,0.017703610427241712,0.9390866770536466,0.9308766010855396,0.0003932998303035144,0.0003641908968486566,0.0036335454193804732,2,False,not_needed,True,0.05,0.5,0.9
156,"China, mainland",46780165.29,4680849.399999996,0.10006055709684694,0.0461436410514634,0.034431924389803185,0.04992724512108104,0.03630751764890779,25.380998106756014,27.27914876765857,1.1880462975940993,0.547876041262112,0.0500000000000001,5,False,not_needed,True,0.05,0.5,0.9
158,"China, Taiwan Province of",483647.0,6430.599999999985,0.013296060970087656,0.013297591145374887,0.012539995258730235,0.013677448626276154,0.012822167403613615,5.6972415406842725,6.25322197167264,0.0003663668145152419,0.0003664089777880258,0.023153250201076395,2,False,not_needed,True,0.05,0.5,0.9
170,Colombia,7309000.0,257147.39999999997,0.035182295799699,0.03543917582700164,0.03543917582700164,0.036552180575113745,0.036552180575113745,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
174,Comoros,13091.28,459.499999999999,0.0350996999529457,0.034840087947261254,0.034840087947261254,0.03552566036361974,0.03552566036361974,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
178,Congo,4464.75,159.19999999999996,0.0356570916624671,0.03553428758344251,0.03553428758344251,0.0361861051481036,0.0361861051481036,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
180,Democratic Republic of the Congo,9831.99,526.5999999999997,0.0535598591943238,0.052739905655787636,0.052739905655787636,0.053852206109534284,0.053852206109534284,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
188,Costa Rica,1390704.12,59470.69999999993,0.04276301417730748,0.04611077036099473,0.04471802017430462,0.050570934097720927,0.04901648133166321,3.020444411981127,3.0738067108943667,0.001796279434916058,0.0019369034227607095,0.01194367641623156,2,False,not_needed,True,0.05,0.5,0.9
191,Croatia,479000.0,14803.399999999967,0.030904801670146066,0.02742796507635786,0.023790508953800228,0.030039552751893836,0.025804653409341894,13.261851954496684,14.097744322391591,0.0019632049922319577,0.0017423414827051054,0.022964509394571977,3,False,not_needed,True,0.05,0.5,0.9
192,Cuba,233550.0,26163.499999999978,0.11202526225647601,0.06340490763376634,0.06151592758514684,0.06849217094896022,0.06639512478316002,2.9792331841731468,3.061731197515838,0.0007794716741411405,0.0004411712903550849,0.011774780560907725,2,False,not_needed,True,0.05,0.5,0.9
196,Cyprus,303910.0,1855.6999999999766,0.0061060840380375,0.006281749703291656,0.006281749703291656,0.006512935420272856,0.006512935420272856,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
203,Czechia,3475280.0,39342.59999999997,0.0113206993393338,0.011744515020371047,0.011744515020371047,0.012014242946495737,0.012014242946495737,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
204,Benin,175044.07,46329.29999999999,0.2646722051195449,0.3534377084104437,0.32405124642411465,0.3946320321658968,0.35598629578821805,8.314467100438206,9.792853399551893,0.003852034406363317,0.005143925908987321,0.05000000000000003,2,False,not_needed,True,0.05,0.5,0.9
208,Denmark,5687000.0,75462.49999999984,0.0132692983998593,0.01346830962098134,0.01346830962098134,0.013714724098732114,0.013714724098732114,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
212,Dominica,6990.94,547.1999999999992,0.078272735855264,0.07764963953050004,0.07764963953050004,0.07913157609746868,0.07913157609746868,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
214,Dominican Republic,862164.34,41339.59999999998,0.0479486312319528,0.04759869629351205,0.04759869629351205,0.04868218163378009,0.04868218163378009,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
218,Ecuador,2105318.28,64473.69999999984,0.030624205666422894,0.02978448700256983,0.029076058023474616,0.03058480882328037,0.029814717256040325,2.3785166386585455,2.5178890987668012,0.0015335176820587908,0.0014914684797708942,0.002431119346002021,3,False,not_needed,True,0.05,0.5,0.9
222,El Salvador,416980.47,26022.199999999964,0.0624062800830935,0.06233117968435592,0.06233117968435592,0.06373943790980502,0.06373943790980502,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
231,Ethiopia,3783826.3499999996,1007623.3999999997,0.26629747424852057,0.2507358150154195,0.16096639833023846,0.31976856577172225,0.1804020361629197,35.802390926745154,43.583561527524914,0.3607532687373609,0.3396718842775177,0.04999999999999996,4,False,not_needed,True,0.05,0.5,0.9
232,Eritrea,147781.09,76247.29999999999,0.5159476087231455,0.8178597550488069,0.6015037429347869,1.0391816804897736,0.6999288352339719,26.45392572240074,32.646153374827534,0.020170404107336056,0.031973327298263084,0.04999999999999998,4,False,not_needed,True,0.05,0.5,0.9
233,Estonia,894700.0,11521.399999999941,0.012877389068961596,0.01349343631926817,0.01347379001859089,0.01379571211363558,0.013775582370340692,0.14559894316339417,0.14591304261120097,1.677503663762721e-05,1.757754521596228e-05,0.000558846540739955,2,False,not_needed,True,0.05,0.5,0.9
234,Faroe Islands,7030.0,149.2999999999993,0.0212375533428164,0.02067456213933057,0.02067456213933057,0.021381647040250196,0.021381647040250196,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
242,Fiji,12737.0,5504.900000000001,0.4321975347413049,0.31608424916627414,0.31608424916627414,0.35247082097332944,0.35247082097332944,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
246,Finland,2239000.0,32605.29999999989,0.0145624385886556,0.014639386588076394,0.014639386588076394,0.014923061353192036,0.014923061353192036,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
250,France,25050500.0,500595.49999999854,0.019983453424083288,0.022610392368910708,0.01837460674735718,0.02361523294169784,0.018721574983670705,18.733799716707843,20.722463208848197,0.09378055836085192,0.10610854771272661,0.04219157302249458,3,False,not_needed,True,0.05,0.5,0.9
258,French Polynesia,529.59,52.499999999999986,0.0991332917917634,0.0723032457109548,0.0723032457109548,0.08860222813675481,0.08860222813675481,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
262,Djibouti,15290.29,4727.0,0.3091504477678317,0.9574260323831919,0.8545929006228723,1.4476706901632306,1.2836931051912261,10.740582382573294,11.32699488124025,0.0005077073292242396,0.0015723484062234974,0.05000000000000007,2,False,not_needed,True,0.05,0.5,0.9
266,Gabon,10699.44,385.3999999999994,0.03602057677785,0.03581887892667352,0.03581887892667352,0.036458286827532174,0.036458286827532174,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
268,Georgia,601841.0,25369.099999999944,0.04215249542653279,0.04145366699957726,0.03628254789356764,0.04325961562843146,0.037261238576687346,12.4744551695809,13.865997107477323,0.003164657006426141,0.0031121914938799355,0.01644952736686269,3,False,not_needed,True,0.05,0.5,0.9
270,Gambia,51890.51,1752.999999999996,0.033782670472886,0.035210947805440485,0.035210947805440485,0.03602004651591221,0.03602004651591221,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
276,Germany,34012620.0,512369.0999999979,0.0150640879767568,0.016036860677549,0.016036860677549,0.016391198176618216,0.016391198176618216,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
288,Ghana,50460.99,18298.799999999996,0.3626325999549354,0.35834970291248897,0.35834970291248897,0.3655105334651556,0.3655105334651556,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
300,Greece,1962510.0,91758.09999999989,0.04675548150073114,0.13161948807672644,0.12079800908864555,0.16206850999517577,0.14811521037457406,8.221790820043761,8.609506943092804,0.007544159042446566,0.02123726072889863,0.050000000000000044,3,False,not_needed,True,0.05,0.5,0.9
308,Grenada,581.13,58.69999999999999,0.101010101010101,0.0968911936888347,0.0968911936888347,0.10027842850248783,0.10027842850248783,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
320,Guatemala,562260.54,53343.59999999995,0.0948734549289195,0.0928636109519583,0.09175196400922504,0.0958837848621415,0.09471442244812096,1.1970748620881766,1.2195622186815025,0.0006385628261328679,0.0006250352103105521,0.00464293652903333,2,False,not_needed,True,0.05,0.5,0.9
324,Guinea,293050.41,86118.99999999997,0.29387094186286916,0.3914813067343044,0.2798235804428985,0.43560100071995855,0.30487981865302916,28.52185388437646,30.00938516001439,0.024562735346686158,0.03272134246936428,0.050000000000000065,3,False,not_needed,True,0.05,0.5,0.9
328,Guyana,28591.0,2885.999999999999,0.1009408555139729,0.136983369469849,0.136983369469849,0.14050030536581198,0.14050030536581198,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
332,Haiti,100185.3,23817.799999999996,0.237737472463525,0.7114056273356458,0.6724381308423608,0.8439968735779266,0.7925922607983901,5.477535599377525,6.090616492643952,0.00130462847398854,0.003903970326428707,0.04999999999999999,2,False,not_needed,True,0.05,0.5,0.9
340,Honduras,693072.71,37361.899999999994,0.053907619591601,0.053510581496899946,0.053510581496899946,0.05456280384921047,0.05456280384921047,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
344,"China, Hong Kong SAR",60.0,1.899999999999996,0.0316666666666666,0.03146621970912929,0.03146621970912929,0.03206713161690774,0.03206713161690774,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
348,Hungary,2032110.0,36903.89999999997,0.0181603850185271,0.014833958326638665,0.014645265514485268,0.015186054236437797,0.014995771883655092,1.2720327777552498,1.253007198710887,0.00046942970427001925,0.00038344455050504025,0.00223413102637155,3,False,not_needed,True,0.05,0.5,0.9
352,Iceland,155975.0,3968.599999999997,0.0254438211251803,0.02305915062813088,0.02305915062813088,0.023736592306284863,0.023736592306284863,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_fixed_baseline,True,0.05,0.5,0.9
356,India,239306917.23000002,11537457.999999993,0.048211970358179146,0.07985563930913217,0.07467390601064104,0.09709689366702676,0.08994841361189647,6.488875855632347,7.36221292479704,0.7486513265157223,1.2400246215699515,0.049999999999999975,4,False,not_needed,True,0.05,0.5,0.9
360,Indonesia,1373066.29,293686.69999999995,0.21389112975747138,0.17889852588638241,0.1455818445569184,0.20318063897544378,0.16215465039344834,18.62322853941417,20.191878905821238,0.05469394533086367,0.04574601202815944,0.05000000000000005,4,False,not_needed,True,0.05,0.5,0.9
