country_m49,country,production_tonnes,observed_ch4_t,baseline_observed,baseline_posterior,optimized_mean,baseline_cvar,optimized_cvar,reduction_mean_pct,reduction_cvar_pct,abs_reduction_mt_ch4,abs_reduction_mt_ch4_posterior,tv_distance,active_species,no_harm_applied,no_harm_action,lp_certified,solver_message,delta,lambda,alpha,w_opt_Raw milk of buffalo,w_base_Raw milk of buffalo,w_opt_Raw milk of camel,w_base_Raw milk of camel,w_opt_Raw milk of cattle,w_base_Raw milk of cattle,w_opt_Raw milk of goats,w_base_Raw milk of goats,w_opt_Raw milk of sheep,w_base_Raw milk of sheep
90,Solomon Islands,3063.26,276.69999999999976,0.0903286041668026,0.08983362768814121,0.08983362768814121,0.09165454822661954,0.09165454822661954,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
124,Canada,9886559.0,169769.59999999934,0.0171717581415333,0.017409474949766936,0.017409474949766936,0.01774321428243431,0.01774321428243431,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
408,Democratic People's Republic of Korea,84177.87,2776.1999999999985,0.0329801645016677,0.032764750046418725,0.032764750046418725,0.0333296770466543,0.0333296770466543,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
430,Liberia,8344.4,317.49999999999966,0.038049470303437,0.03765118092476119,0.03765118092476119,0.03839920073080735,0.03839920073080735,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
426,Lesotho,225000.0,5854.69999999998,0.0260208888888888,0.02613764236965453,0.02613764236965453,0.028075234239237787,0.028075234239237787,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
442,Luxembourg,469290.0,7618.999999999985,0.0162351637580174,0.016652972463436604,0.016652972463436604,0.01705101067951226,0.01705101067951226,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
450,Madagascar,439077.45,68082.29999999997,0.1550576099956852,0.15316942827274943,0.15316942827274943,0.15602038009310573,0.15602038009310573,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
308,Grenada,581.13,58.69999999999999,0.101010101010101,0.0968911936888347,0.0968911936888347,0.10027842850248783,0.10027842850248783,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
270,Gambia,51890.51,1752.999999999996,0.033782670472886,0.035210947805440485,0.035210947805440485,0.03602004651591221,0.03602004651591221,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
276,Germany,34012620.0,512369.0999999979,0.0150640879767568,0.016036860677549,0.016036860677549,0.016391198176618216,0.016391198176618216,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
288,Ghana,50460.99,18298.799999999996,0.3626325999549354,0.35834970291248897,0.35834970291248897,0.3655105334651556,0.3655105334651556,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
246,Finland,2239000.0,32605.29999999989,0.0145624385886556,0.014639386588076394,0.014639386588076394,0.014923061353192036,0.014923061353192036,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
242,Fiji,12737.0,5504.900000000001,0.4321975347413049,0.31608424916627414,0.31608424916627414,0.35247082097332944,0.35247082097332944,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
258,French Polynesia,529.59,52.499999999999986,0.0991332917917634,0.0723032457109548,0.0723032457109548,0.08860222813675481,0.08860222813675481,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
266,Gabon,10699.44,385.3999999999994,0.03602057677785,0.03581887892667352,0.03581887892667352,0.036458286827532174,0.036458286827532174,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
234,Faroe Islands,7030.0,149.2999999999993,0.0212375533428164,0.02067456213933057,0.02067456213933057,0.021381647040250196,0.021381647040250196,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
328,Guyana,28591.0,2885.999999999999,0.1009408555139729,0.136983369469849,0.136983369469849,0.14050030536581198,0.14050030536581198,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
340,Honduras,693072.71,37361.899999999994,0.053907619591601,0.053510581496899946,0.053510581496899946,0.05456280384921047,0.05456280384921047,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
344,"China, Hong Kong SAR",60.0,1.899999999999996,0.0316666666666666,0.03146621970912929,0.03146621970912929,0.03206713161690774,0.03206713161690774,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
352,Iceland,155975.0,3968.599999999997,0.0254438211251803,0.02305915062813088,0.02305915062813088,0.023736592306284863,0.023736592306284863,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
372,Ireland,8730710.0,208498.6999999998,0.023881070382592,0.023059837107695838,0.023059837107695838,0.023604496304794692,0.023604496304794692,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
384,Côte d'Ivoire,37805.47,15349.699999999997,0.4060179651251524,0.42257195034551776,0.42257195034551776,0.4319753790991384,0.4319753790991384,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
392,Japan,7298933.0,65205.89999999977,0.008933620845677,0.008751181718441532,0.008751181718441532,0.008936466357598066,0.008936466357598066,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
516,Namibia,113641.86,13667.799999999992,0.1202708227408456,0.10373651144387094,0.10373651144387094,0.10667432906772611,0.10667432906772611,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
480,Mauritius,2788.0,142.79999999999987,0.0512195121951219,0.05502424926089513,0.05502424926089513,0.05793654438566264,0.05793654438566264,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
418,Lao People's Democratic Republic,9070.36,4639.700000000001,0.511523247147853,0.5039356229602882,0.5039356229602882,0.5137843065268032,0.5137843065268032,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
678,Sao Tome and Principe,583.07,20.0,0.034301198826899,0.03470883481784547,0.03470883481784547,0.0353953547850373,0.0353953547850373,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
626,Timor-Leste,5460.23,880.9999999999995,0.1613485146230103,0.18760514174060552,0.18760514174060552,0.3734039575516171,0.3734039575516171,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
662,Saint Lucia,1031.51,54.599999999999945,0.0529321092379133,0.05263697542717498,0.05263697542717498,0.05360791542656822,0.05360791542656822,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
600,Paraguay,559000.0,15329.79999999999,0.0274236135957066,0.028019638277339325,0.028019638277339325,0.028919454810609032,0.028919454810609032,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
670,Saint Vincent and the Grenadines,862.18,38.399999999999956,0.0445382634716648,0.04411670015673304,0.04411670015673304,0.04534398703026775,0.04534398703026775,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
570,Niue,58.88,9.099999999999994,0.1545516304347825,0.15368938106594363,0.15368938106594363,0.15644512557106627,0.15644512557106627,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
566,Nigeria,526502.2,104780.09999999999,0.199011704034665,0.1977940836798171,0.1977940836798171,0.20155421566006002,0.20155421566006002,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
554,New Zealand,21245000.0,524282.19999999803,0.0246779100964932,0.02471727822679788,0.02471727822679788,0.02519230708369038,0.02519230708369038,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
558,Nicaragua,1372910.59,74352.1999999999,0.0541566221002053,0.05230627492404181,0.05230627492404181,0.05411382868175902,0.05411382868175902,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
548,Vanuatu,3100.0,1226.9,0.3957741935483871,0.5161500051525479,0.5161500051525479,0.5402905711583932,0.5402905711583932,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
591,Panama,184344.0,10659.699999999984,0.0578250444820552,0.0557916599098632,0.0557916599098632,0.05773930224297594,0.05773930224297594,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
608,Philippines,29980.0,1242.3999999999985,0.0414409606404269,0.04177132440603207,0.04177132440603207,0.04271448764823063,0.04271448764823063,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
540,New Caledonia,100.0,38.0,0.38,0.07824362849769632,0.07824362849769632,0.08273285488307633,0.08273285488307633,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
690,Seychelles,155.39,11.399999999999988,0.073363794323959,0.07543428080763485,0.07543428080763485,0.07776227350628656,0.07776227350628656,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
694,Sierra Leone,150614.57,5529.099999999988,0.0367102598374114,0.036474716743674036,0.036474716743674036,0.0371054137065145,0.0371054137065145,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
768,Togo,12837.93,3119.7,0.2430064659956862,0.2578725483603051,0.2578725483603051,0.26395123872008625,0.26395123872008625,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
764,Thailand,1278333.33,26614.49999999991,0.020819687146857,0.020671206960131763,0.020671206960131763,0.021428223483727596,0.021428223483727596,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
752,Sweden,2818530.0,39881.9999999998,0.0141499292184223,0.014709611991966475,0.014709611991966475,0.01506261627108626,0.01506261627108626,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
716,Zimbabwe,443101.56,48330.99999999997,0.1090743169579452,0.10796414169312187,0.10796414169312187,0.11005456271111073,0.11005456271111073,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
740,Suriname,2786.89,73.99999999999976,0.026552895880354,0.026144874776547353,0.026144874776547353,0.0272887334915877,0.0272887334915877,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
748,Eswatini,40575.2,5581.999999999999,0.1375717186853053,0.15113521300058738,0.15113521300058738,0.1561162593165669,0.1561162593165669,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
780,Trinidad and Tobago,1441.0,531.3,0.3687022900763358,0.3648403087337889,0.3648403087337889,0.3787158168166647,0.3787158168166647,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
776,Tonga,325.13,24.899999999999974,0.0765847507150985,0.07606112941452008,0.07606112941452008,0.07738900688912341,0.07738900688912341,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
826,United Kingdom of Great Britain and Northern Ireland,15759500.0,256886.99999999985,0.0163004536945969,0.016227907807583188,0.016227907807583188,0.016523741629718182,0.016523741629718182,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
800,Uganda,3850000.0,183739.09999999977,0.0477244415584415,0.062185960773895384,0.062185960773895384,0.06519960907607499,0.06519960907607499,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
860,Uzbekistan,11943952.0,448418.29999999923,0.0375435450510852,0.03729888518065653,0.03729888518065653,0.03799747761257583,0.03799747761257583,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
858,Uruguay,2177420.0,50588.99999999982,0.0232334597826785,0.022661773697359392,0.022661773697359392,0.02366124068518494,0.02366124068518494,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
882,Samoa,1570.99,196.39999999999998,0.1250167092088428,0.1231212468599919,0.1231212468599919,0.12625101121013674,0.12625101121013674,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
894,Zambia,542688.95,18058.199999999953,0.033275414949945,0.035354996139823895,0.035354996139823895,0.03620803465306677,0.03620803465306677,0.0,0.0,0.0,0.0,0.0,1,False,not_applicable_single_species,True,No decision freedom (single active species),0.1,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
